,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.268795092900594,0.005060479710338974,0.08387692769368489,0.0004904931113568809,SGD,{'optimizer': 'SGD'},0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.0,5
1,1.356951395670573,0.12140995482571054,0.08551629384358723,0.0011502873490654602,RMSprop,{'optimizer': 'RMSprop'},0.6285714285714286,0.5142857142857142,0.8571428571428571,0.6666666666666666,0.14253932901995967,3
2,1.3038264910380046,0.030157672281101937,0.08380460739135742,0.0009510654886930521,Adagrad,{'optimizer': 'Adagrad'},0.7142857142857143,0.5714285714285714,0.6857142857142857,0.6571428571428571,0.06172133998483679,4
3,1.2969859441121419,0.024557042648260117,0.08569455146789551,0.003512286185890133,Adadelta,{'optimizer': 'Adadelta'},0.5428571428571428,0.5428571428571428,0.6857142857142857,0.5904761904761905,0.0673435029701474,6
4,1.267324686050415,0.00270748609413892,0.08334263165791829,0.0006453783320981019,Adam,{'optimizer': 'Adam'},0.5714285714285714,0.4857142857142857,0.7142857142857143,0.5904761904761905,0.09428090415820635,6
5,1.2525043487548828,0.009513928069965417,0.08271241188049316,0.0019267044631598347,Adamax,{'optimizer': 'Adamax'},0.7428571428571429,0.5428571428571428,0.7428571428571429,0.6761904761904761,0.09428090415820638,2
6,1.4915413061777751,0.279323634988461,0.08820581436157227,0.004771705324351569,Nadam,{'optimizer': 'Nadam'},0.7142857142857143,0.6,0.7428571428571429,0.6857142857142856,0.06172133998483678,1
