,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.4791821638743083,0.1443735878596329,0.09009059270222981,0.004424304779424401,SGD,{'optimizer': 'SGD'},0.42857142857142855,0.45714285714285713,0.6285714285714286,0.5047619047619047,0.08832017614757813,7
1,1.3285023371378581,0.03541767260585795,0.08563272158304851,0.00126529130529141,RMSprop,{'optimizer': 'RMSprop'},0.4857142857142857,0.45714285714285713,0.6,0.5142857142857142,0.06172133998483676,6
2,1.3128901322682698,0.03959981398819101,0.08464241027832031,0.0012203305856897263,Adagrad,{'optimizer': 'Adagrad'},0.6,0.42857142857142855,0.5428571428571428,0.5238095238095237,0.07126966450997983,4
3,1.4013070265452068,0.0017937139963699956,0.09090073903401692,0.00896334037807894,Adadelta,{'optimizer': 'Adadelta'},0.5428571428571428,0.4857142857142857,0.6,0.5428571428571428,0.04665694748158434,3
4,1.6485594908396404,0.2919641674281995,0.09124986330668132,0.008876865948149092,Adam,{'optimizer': 'Adam'},0.6571428571428571,0.42857142857142855,0.6285714285714286,0.5714285714285714,0.10168645954315536,1
5,1.9719533920288086,0.35438535828706047,0.09238751729329427,0.0050114932652353195,Adamax,{'optimizer': 'Adamax'},0.5714285714285714,0.45714285714285713,0.5428571428571428,0.5238095238095237,0.04856209060564556,4
6,1.5809584458669026,0.2079000599444428,0.09907468159993489,0.019246066319640723,Nadam,{'optimizer': 'Nadam'},0.5714285714285714,0.5714285714285714,0.5428571428571428,0.5619047619047618,0.01346870059402948,2
