,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.9533878962198893,0.13287367277478704,0.11290740966796875,0.010272759680395474,32,20,"{'batch_size': 32, 'epochs': 20}",0.42857142857142855,0.5142857142857142,0.4857142857142857,0.4761904761904762,0.03563483225498991,3
1,1.8010179201761882,0.08490403569427328,0.1611780325571696,0.029607153243082114,32,50,"{'batch_size': 32, 'epochs': 50}",0.4857142857142857,0.4857142857142857,0.45714285714285713,0.4761904761904762,0.01346870059402948,3
2,3.2748531500498452,0.057490356058929874,0.17381087938944498,0.014208266537023747,32,100,"{'batch_size': 32, 'epochs': 100}",0.5428571428571428,0.4857142857142857,0.5714285714285714,0.5333333333333333,0.0356348322549899,1
3,0.6717121601104736,0.05377860092857748,0.09793249766031902,0.009454067850051541,50,20,"{'batch_size': 50, 'epochs': 20}",0.42857142857142855,0.5142857142857142,0.45714285714285713,0.4666666666666666,0.0356348322549899,5
4,1.4922672907511394,0.32090276225886655,0.10802030563354492,0.027187804584198446,50,50,"{'batch_size': 50, 'epochs': 50}",0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.0,6
5,2.1657036940256753,0.33630073221877005,0.10037350654602051,0.013916036804402959,50,100,"{'batch_size': 50, 'epochs': 100}",0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.0,2
